/var/spool/slurm/slurmd/job480731/slurm_script: line 19: ./venv/bin/activate: No such file or directory
/home/sep4013/.conda/envs/lilac/lib/python3.13/site-packages/torchio/data/image.py:248: UserWarning: Using TorchIO images without a torchio.SubjectsLoader in PyTorch >= 2.3 might have unexpected consequences, e.g., the collated batches will be instances of torchio.Subject with 5D images. Replace your PyTorch DataLoader with a torchio.SubjectsLoader so that the collated batch becomes a dictionary, as expected. See https://github.com/TorchIO-project/torchio/issues/1179 for more context about this issue.
  warnings.warn(message, stacklevel=1)
[Epoch 13/100] [Batch 62/238] [ loss: 0.741219 ] ETA: 1 day, 10:23:30.272396
[Epoch 13/100] [Batch 63/238] [ loss: 0.629483 ] ETA: 1 day, 11:05:09.057997
[Epoch 13/100] [Batch 64/238] [ loss: 0.689228 ] ETA: 1 day, 11:19:34.776625
[Epoch 13/100] [Batch 65/238] [ loss: 0.733555 ] ETA: 1 day, 13:42:22.503782
[Epoch 13/100] [Batch 66/238] [ loss: 0.654382 ] ETA: 1 day, 10:49:23.287926
[Epoch 13/100] [Batch 67/238] [ loss: 0.639876 ] ETA: 1 day, 13:26:33.784224
[Epoch 13/100] [Batch 68/238] [ loss: 0.702692 ] ETA: 1 day, 12:50:36.785788
[Epoch 13/100] [Batch 69/238] [ loss: 0.660504 ] ETA: 1 day, 13:13:13.832440
[Epoch 13/100] [Batch 70/238] [ loss: 0.615579 ] ETA: 1 day, 11:15:28.454708
[Epoch 13/100] [Batch 71/238] [ loss: 0.681620 ] ETA: 1 day, 17:35:32.864375
[Epoch 13/100] [Batch 72/238] [ loss: 0.733719 ] ETA: 1 day, 12:36:12.190576
[Epoch 13/100] [Batch 73/238] [ loss: 0.626338 ] ETA: 1 day, 18:32:40.600822
[Epoch 13/100] [Batch 74/238] [ loss: 0.647617 ] ETA: 1 day, 12:29:38.904963
[Epoch 13/100] [Batch 75/238] [ loss: 0.758276 ] ETA: 1 day, 14:58:11.551595
[Epoch 13/100] [Batch 76/238] [ loss: 0.667256 ] ETA: 1 day, 15:52:25.860426
[Epoch 13/100] [Batch 77/238] [ loss: 0.632388 ] ETA: 1 day, 10:49:06.677560
[Epoch 13/100] [Batch 78/238] [ loss: 0.667401 ] ETA: 1 day, 11:41:00.987247
[Epoch 13/100] [Batch 79/238] [ loss: 0.723153 ] ETA: 1 day, 11:17:54.567242
[Epoch 13/100] [Batch 80/238] [ loss: 0.625890 ] ETA: 1 day, 12:39:56.842111
[Epoch 13/100] [Batch 81/238] [ loss: 0.748911 ] ETA: 1 day, 8:56:14.139476
[Epoch 13/100] [Batch 82/238] [ loss: 0.778438 ] ETA: 1 day, 14:50:05.135506
[Epoch 13/100] [Batch 83/238] [ loss: 0.705440 ] ETA: 1 day, 11:52:47.346337
[Epoch 13/100] [Batch 84/238] [ loss: 0.662220 ] ETA: 1 day, 12:44:25.540957
[Epoch 13/100] [Batch 85/238] [ loss: 0.629077 ] ETA: 1 day, 15:21:21.503655
[Epoch 13/100] [Batch 86/238] [ loss: 0.638961 ] ETA: 1 day, 15:15:07.948971
[Epoch 13/100] [Batch 87/238] [ loss: 0.706327 ] ETA: 1 day, 15:25:57.768974
[Epoch 13/100] [Batch 88/238] [ loss: 0.731221 ] ETA: 1 day, 15:02:56.824057
[Epoch 13/100] [Batch 89/238] [ loss: 0.727237 ] ETA: 1 day, 13:56:16.707728
[Epoch 13/100] [Batch 90/238] [ loss: 0.696206 ] ETA: 1 day, 19:04:07.365149
[Epoch 13/100] [Batch 91/238] [ loss: 0.748619 ] ETA: 1 day, 11:42:31.779399
[Epoch 13/100] [Batch 92/238] [ loss: 0.630742 ] ETA: 1 day, 10:31:58.534910
[Epoch 13/100] [Batch 93/238] [ loss: 0.849381 ] ETA: 1 day, 18:24:31.754316
[Epoch 13/100] [Batch 94/238] [ loss: 0.719757 ] ETA: 1 day, 12:38:59.840128
[Epoch 13/100] [Batch 95/238] [ loss: 0.659443 ] ETA: 1 day, 10:19:10.146467
[Epoch 13/100] [Batch 96/238] [ loss: 0.671418 ] ETA: 1 day, 14:37:47.403738
[Epoch 13/100] [Batch 97/238] [ loss: 0.620685 ] ETA: 1 day, 12:17:42.910646
[Epoch 13/100] [Batch 98/238] [ loss: 0.695385 ] ETA: 1 day, 15:43:44.798096
[Epoch 13/100] [Batch 99/238] [ loss: 0.732497 ] ETA: 1 day, 11:26:32.420480
[Epoch 13/100] [Batch 100/238] [ loss: 0.663875 ] ETA: 1 day, 11:51:01.642124
[Epoch 13/100] [Batch 101/238] [ loss: 0.670530 ] ETA: 1 day, 14:51:37.996256
[Epoch 13/100] [Batch 102/238] [ loss: 0.704339 ] ETA: 1 day, 12:40:45.286869
[Epoch 13/100] [Batch 103/238] [ loss: 0.681761 ] ETA: 1 day, 12:33:34.557845
[Epoch 13/100] [Batch 104/238] [ loss: 0.716526 ] ETA: 1 day, 16:49:15.886193
[Epoch 13/100] [Batch 105/238] [ loss: 0.704498 ] ETA: 1 day, 7:45:26.089158
[Epoch 13/100] [Batch 106/238] [ loss: 0.713369 ] ETA: 1 day, 11:45:34.848261
[Epoch 13/100] [Batch 107/238] [ loss: 0.745213 ] ETA: 1 day, 11:40:48.352086
[Epoch 13/100] [Batch 108/238] [ loss: 0.737092 ] ETA: 1 day, 15:43:29.229323
[Epoch 13/100] [Batch 109/238] [ loss: 0.704826 ] ETA: 1 day, 11:28:09.963944
[Epoch 13/100] [Batch 110/238] [ loss: 0.621875 ] ETA: 1 day, 11:36:25.658631
[Epoch 13/100] [Batch 111/238] [ loss: 0.720413 ] ETA: 1 day, 13:37:32.630475
[Epoch 13/100] [Batch 112/238] [ loss: 0.735940 ] ETA: 1 day, 8:17:10.111564
[Epoch 13/100] [Batch 113/238] [ loss: 0.693810 ] ETA: 1 day, 9:37:52.903566
[Epoch 13/100] [Batch 114/238] [ loss: 0.701932 ] ETA: 1 day, 13:10:18.307251
[Epoch 13/100] [Batch 115/238] [ loss: 0.696327 ] ETA: 1 day, 12:18:01.722432
[Epoch 13/100] [Batch 116/238] [ loss: 0.745518 ] ETA: 1 day, 14:49:58.239844
[Epoch 13/100] [Batch 117/238] [ loss: 0.681937 ] ETA: 1 day, 9:29:34.739662
[Epoch 13/100] [Batch 118/238] [ loss: 0.701709 ] ETA: 1 day, 11:04:03.612679
[Epoch 13/100] [Batch 119/238] [ loss: 0.700921 ] ETA: 1 day, 15:19:45.331590
[Epoch 13/100] [Batch 120/238] [ loss: 0.664581 ] ETA: 1 day, 11:22:40.203485
[Epoch 13/100] [Batch 121/238] [ loss: 0.682017 ] ETA: 1 day, 13:21:40.680420
[Epoch 13/100] [Batch 122/238] [ loss: 0.671434 ] ETA: 1 day, 18:00:54.457319
[Epoch 13/100] [Batch 123/238] [ loss: 0.652795 ] ETA: 1 day, 12:38:43.094837
[Epoch 13/100] [Batch 124/238] [ loss: 0.653161 ] ETA: 1 day, 8:39:33.906543
[Epoch 13/100] [Batch 125/238] [ loss: 0.637483 ] ETA: 1 day, 14:58:49.012500
[Epoch 13/100] [Batch 126/238] [ loss: 0.662558 ] ETA: 1 day, 12:03:27.459540
[Epoch 13/100] [Batch 127/238] [ loss: 0.688136 ] ETA: 1 day, 8:40:14.399917
[Epoch 13/100] [Batch 128/238] [ loss: 0.747007 ] ETA: 1 day, 13:41:39.345868
[Epoch 13/100] [Batch 129/238] [ loss: 0.700439 ] ETA: 1 day, 10:09:49.769020
[Epoch 13/100] [Batch 130/238] [ loss: 0.732716 ] ETA: 1 day, 13:58:17.668419
[Epoch 13/100] [Batch 131/238] [ loss: 0.739877 ] ETA: 1 day, 11:02:18.168794
[Epoch 13/100] [Batch 132/238] [ loss: 0.683936 ] ETA: 1 day, 16:15:21.983703
[Epoch 13/100] [Batch 133/238] [ loss: 0.704345 ] ETA: 1 day, 15:22:05.384700
[Epoch 13/100] [Batch 134/238] [ loss: 0.714661 ] ETA: 1 day, 10:07:54.374408
[Epoch 13/100] [Batch 135/238] [ loss: 0.722736 ] ETA: 1 day, 10:49:54.076303
[Epoch 13/100] [Batch 136/238] [ loss: 0.666807 ] ETA: 1 day, 11:02:44.772887
[Epoch 13/100] [Batch 137/238] [ loss: 0.729906 ] ETA: 1 day, 10:26:38.992140
[Epoch 13/100] [Batch 138/238] [ loss: 0.705959 ] ETA: 1 day, 11:00:52.537285
[Epoch 13/100] [Batch 139/238] [ loss: 0.614006 ] ETA: 1 day, 12:30:42.437453
[Epoch 13/100] [Batch 140/238] [ loss: 0.678313 ] ETA: 1 day, 10:54:21.891200
[Epoch 13/100] [Batch 141/238] [ loss: 0.682429 ] ETA: 1 day, 11:55:57.153890
[Epoch 13/100] [Batch 142/238] [ loss: 0.709429 ] ETA: 1 day, 12:55:10.648911
[Epoch 13/100] [Batch 143/238] [ loss: 0.579753 ] ETA: 1 day, 17:15:24.888038
[Epoch 13/100] [Batch 144/238] [ loss: 0.661148 ] ETA: 1 day, 11:52:50.725549
[Epoch 13/100] [Batch 145/238] [ loss: 0.673111 ] ETA: 1 day, 7:13:04.736414
[Epoch 13/100] [Batch 146/238] [ loss: 0.614612 ] ETA: 1 day, 14:12:23.161030
[Epoch 13/100] [Batch 147/238] [ loss: 0.703745 ] ETA: 1 day, 14:32:31.550406
[Epoch 13/100] [Batch 148/238] [ loss: 0.701684 ] ETA: 1 day, 10:04:26.365931
[Epoch 13/100] [Batch 149/238] [ loss: 0.668381 ] ETA: 1 day, 12:51:13.951600
[Epoch 13/100] [Batch 150/238] [ loss: 0.690756 ] ETA: 1 day, 14:34:57.352060
[Epoch 13/100] [Batch 151/238] [ loss: 0.644464 ] ETA: 1 day, 10:55:04.508709
[Epoch 13/100] [Batch 152/238] [ loss: 0.694774 ] ETA: 1 day, 12:10:46.956757
[Epoch 13/100] [Batch 153/238] [ loss: 0.630716 ] ETA: 1 day, 11:59:28.158252
[Epoch 13/100] [Batch 154/238] [ loss: 0.736509 ] ETA: 1 day, 12:41:37.323599
[Epoch 13/100] [Batch 155/238] [ loss: 0.598613 ] ETA: 1 day, 15:54:51.339783
[Epoch 13/100] [Batch 156/238] [ loss: 0.753835 ] ETA: 1 day, 9:16:17.140617
[Epoch 13/100] [Batch 157/238] [ loss: 0.638211 ] ETA: 1 day, 10:31:59.268848
[Epoch 13/100] [Batch 158/238] [ loss: 0.658008 ] ETA: 1 day, 10:23:20.104877
[Epoch 13/100] [Batch 159/238] [ loss: 0.675649 ] ETA: 1 day, 12:07:28.331344
[Epoch 13/100] [Batch 160/238] [ loss: 0.810327 ] ETA: 1 day, 11:31:39.298707
[Epoch 13/100] [Batch 161/238] [ loss: 0.706757 ] ETA: 1 day, 9:26:57.337087
[Epoch 13/100] [Batch 162/238] [ loss: 0.715336 ] ETA: 1 day, 9:57:52.008316
[Epoch 13/100] [Batch 163/238] [ loss: 0.644751 ] ETA: 1 day, 9:41:13.016090
[Epoch 13/100] [Batch 164/238] [ loss: 0.761980 ] ETA: 1 day, 10:14:59.854395
[Epoch 13/100] [Batch 165/238] [ loss: 0.584934 ] ETA: 1 day, 9:01:42.652471
[Epoch 13/100] [Batch 166/238] [ loss: 0.655105 ] ETA: 1 day, 13:06:28.025775
[Epoch 13/100] [Batch 167/238] [ loss: 0.625470 ] ETA: 1 day, 10:34:43.468108
[Epoch 13/100] [Batch 168/238] [ loss: 0.691045 ] ETA: 1 day, 9:53:25.578113
[Epoch 13/100] [Batch 169/238] [ loss: 0.683363 ] ETA: 1 day, 18:07:36.260473
[Epoch 13/100] [Batch 170/238] [ loss: 0.650236 ] ETA: 1 day, 11:32:08.885836
[Epoch 13/100] [Batch 171/238] [ loss: 0.671001 ] ETA: 1 day, 11:26:15.393240
[Epoch 13/100] [Batch 172/238] [ loss: 0.707432 ] ETA: 1 day, 11:50:33.113493
[Epoch 13/100] [Batch 173/238] [ loss: 0.678493 ] ETA: 1 day, 13:57:49.011755
[Epoch 13/100] [Batch 174/238] [ loss: 0.724970 ] ETA: 1 day, 13:52:45.025512
[Epoch 13/100] [Batch 175/238] [ loss: 0.687911 ] ETA: 1 day, 7:45:00.931011
[Epoch 13/100] [Batch 176/238] [ loss: 0.682485 ] ETA: 1 day, 9:58:27.988555
[Epoch 13/100] [Batch 177/238] [ loss: 0.713898 ] ETA: 1 day, 14:23:43.035285
[Epoch 13/100] [Batch 178/238] [ loss: 0.772068 ] ETA: 1 day, 15:32:12.014736
[Epoch 13/100] [Batch 179/238] [ loss: 0.762852 ] ETA: 1 day, 11:33:37.311383
[Epoch 13/100] [Batch 180/238] [ loss: 0.692466 ] ETA: 1 day, 15:02:40.096400
[Epoch 13/100] [Batch 181/238] [ loss: 0.644251 ] ETA: 1 day, 13:42:54.475384
[Epoch 13/100] [Batch 182/238] [ loss: 0.760217 ] ETA: 1 day, 10:01:48.482284
[Epoch 13/100] [Batch 183/238] [ loss: 0.645536 ] ETA: 1 day, 11:25:14.860873
[Epoch 13/100] [Batch 184/238] [ loss: 0.702450 ] ETA: 1 day, 12:17:45.166282
[Epoch 13/100] [Batch 185/238] [ loss: 0.648664 ] ETA: 1 day, 13:35:56.691233
[Epoch 13/100] [Batch 186/238] [ loss: 0.624093 ] ETA: 1 day, 18:27:53.560667
[Epoch 13/100] [Batch 187/238] [ loss: 0.664860 ] ETA: 1 day, 12:22:02.019237
[Epoch 13/100] [Batch 188/238] [ loss: 0.656636 ] ETA: 1 day, 11:26:21.969530
[Epoch 13/100] [Batch 189/238] [ loss: 0.699515 ] ETA: 1 day, 10:34:17.579394
[Epoch 13/100] [Batch 190/238] [ loss: 0.678669 ] ETA: 1 day, 7:26:06.931678
[Epoch 13/100] [Batch 191/238] [ loss: 0.679381 ] ETA: 1 day, 8:54:15.907396
[Epoch 13/100] [Batch 192/238] [ loss: 0.678663 ] ETA: 1 day, 12:01:18.107816
[Epoch 13/100] [Batch 193/238] [ loss: 0.622697 ] ETA: 1 day, 14:09:13.255155
[Epoch 13/100] [Batch 194/238] [ loss: 0.619917 ] ETA: 1 day, 10:55:40.914650
[Epoch 13/100] [Batch 195/238] [ loss: 0.658915 ] ETA: 1 day, 16:28:16.771171
[Epoch 13/100] [Batch 196/238] [ loss: 0.661587 ] ETA: 1 day, 14:36:27.007389
[Epoch 13/100] [Batch 197/238] [ loss: 0.637811 ] ETA: 1 day, 14:42:54.846450
[Epoch 13/100] [Batch 198/238] [ loss: 0.577301 ] ETA: 1 day, 14:00:41.965024
[Epoch 13/100] [Batch 199/238] [ loss: 0.655175 ] ETA: 1 day, 14:51:36.979750
[Epoch 13/100] [Batch 200/238] [ loss: 0.629513 ] ETA: 1 day, 17:31:07.330237
[Epoch 13/100] [Batch 201/238] [ loss: 0.616313 ] ETA: 1 day, 13:46:30.396234
[Epoch 13/100] [Batch 202/238] [ loss: 0.713855 ] ETA: 1 day, 15:25:26.721401
[Epoch 13/100] [Batch 203/238] [ loss: 0.695238 ] ETA: 1 day, 18:13:42.734401
[Epoch 13/100] [Batch 204/238] [ loss: 0.650208 ] ETA: 1 day, 11:37:37.687563
[Epoch 13/100] [Batch 205/238] [ loss: 0.846518 ] ETA: 1 day, 12:35:29.706552
[Epoch 13/100] [Batch 206/238] [ loss: 0.572326 ] ETA: 1 day, 12:51:33.060160
[Epoch 13/100] [Batch 207/238] [ loss: 0.682275 ] ETA: 1 day, 11:00:15.022765
[Epoch 13/100] [Batch 208/238] [ loss: 0.798578 ] ETA: 1 day, 11:46:31.954074
[Epoch 13/100] [Batch 209/238] [ loss: 0.771778 ] ETA: 1 day, 11:16:07.165607
[Epoch 13/100] [Batch 210/238] [ loss: 0.631888 ] ETA: 1 day, 11:39:51.731644
[Epoch 13/100] [Batch 211/238] [ loss: 0.637924 ] ETA: 1 day, 10:36:51.230490
[Epoch 13/100] [Batch 212/238] [ loss: 0.721978 ] ETA: 1 day, 11:53:21.830565
[Epoch 13/100] [Batch 213/238] [ loss: 0.550484 ] ETA: 1 day, 10:22:49.755182
[Epoch 13/100] [Batch 214/238] [ loss: 0.874797 ] ETA: 1 day, 11:46:05.272384
[Epoch 13/100] [Batch 215/238] [ loss: 0.694298 ] ETA: 1 day, 11:23:44.365995
[Epoch 13/100] [Batch 216/238] [ loss: 0.674593 ] ETA: 1 day, 11:08:24.962511
[Epoch 13/100] [Batch 217/238] [ loss: 0.637218 ] ETA: 1 day, 12:10:09.007144
[Epoch 13/100] [Batch 218/238] [ loss: 0.717494 ] ETA: 1 day, 11:21:28.696873
[Epoch 13/100] [Batch 219/238] [ loss: 0.620208 ] ETA: 1 day, 11:43:32.963043
[Epoch 13/100] [Batch 220/238] [ loss: 0.801664 ] ETA: 1 day, 11:22:35.908772
[Epoch 13/100] [Batch 221/238] [ loss: 0.693778 ] ETA: 1 day, 12:40:29.584316
[Epoch 13/100] [Batch 222/238] [ loss: 0.665220 ] ETA: 1 day, 9:28:27.697103
[Epoch 13/100] [Batch 223/238] [ loss: 0.641562 ] ETA: 1 day, 9:45:07.122460
[Epoch 13/100] [Batch 224/238] [ loss: 0.695143 ] ETA: 1 day, 15:26:37.430036
[Epoch 13/100] [Batch 225/238] [ loss: 0.547623 ] ETA: 1 day, 13:46:05.251885
[Epoch 13/100] [Batch 226/238] [ loss: 0.670368 ] ETA: 1 day, 6:28:07.602539
[Epoch 13/100] [Batch 227/238] [ loss: 0.837929 ] ETA: 1 day, 11:29:25.562900
[Epoch 13/100] [Batch 228/238] [ loss: 0.700143 ] ETA: 1 day, 11:27:49.918712
[Epoch 13/100] [Batch 229/238] [ loss: 0.631595 ] ETA: 1 day, 12:06:00.662153
[Epoch 13/100] [Batch 230/238] [ loss: 0.675646 ] ETA: 1 day, 14:06:23.904160
[Epoch 13/100] [Batch 231/238] [ loss: 0.632370 ] ETA: 1 day, 10:57:12.177025
[Epoch 13/100] [Batch 232/238] [ loss: 0.775040 ] ETA: 1 day, 13:05:05.660707
[Epoch 13/100] [Batch 233/238] [ loss: 0.625200 ] ETA: 1 day, 12:35:30.433188
[Epoch 13/100] [Batch 234/238] [ loss: 0.776655 ] ETA: 1 day, 14:46:22.265894
[Epoch 13/100] [Batch 235/238] [ loss: 0.669800 ] ETA: 1 day, 9:41:04.869939
[Epoch 13/100] [Batch 236/238] [ loss: 0.639627 ] ETA: 1 day, 13:03:00.158536
[Epoch 13/100] [Batch 237/238] [ loss: 0.749121 ] ETA: 1 day, 10:20:57.028404
Validating... Step 237/238 / Epoch 13/100 - 0.3628 sec/step - train loss: 6.8354e-01  - val loss: 6.9499e-01
Early stopping count: 8

[Epoch 14/100] [Batch 0/238] [ loss: 0.703632 ] ETA: 98 days, 14:47:14.909017
[Epoch 14/100] [Batch 1/238] [ loss: 0.705405 ] ETA: 1 day, 10:23:53.717732
[Epoch 14/100] [Batch 2/238] [ loss: 0.653550 ] ETA: 1 day, 14:08:32.837171
[Epoch 14/100] [Batch 3/238] [ loss: 0.746828 ] ETA: 1 day, 12:08:18.212718
[Epoch 14/100] [Batch 4/238] [ loss: 0.630887 ] ETA: 1 day, 15:58:49.542324
[Epoch 14/100] [Batch 5/238] [ loss: 0.685185 ] ETA: 1 day, 15:57:27.483458
[Epoch 14/100] [Batch 6/238] [ loss: 0.612415 ] ETA: 1 day, 16:31:52.273860
[Epoch 14/100] [Batch 7/238] [ loss: 0.657232 ] ETA: 1 day, 9:27:53.792597
[Epoch 14/100] [Batch 8/238] [ loss: 0.696981 ] ETA: 1 day, 9:50:27.410645
[Epoch 14/100] [Batch 9/238] [ loss: 0.596130 ] ETA: 1 day, 12:35:44.361749
[Epoch 14/100] [Batch 10/238] [ loss: 0.720596 ] ETA: 1 day, 14:37:24.547383
[Epoch 14/100] [Batch 11/238] [ loss: 0.619949 ] ETA: 1 day, 14:47:30.240880
[Epoch 14/100] [Batch 12/238] [ loss: 0.688682 ] ETA: 1 day, 10:23:06.052206
[Epoch 14/100] [Batch 13/238] [ loss: 0.695983 ] ETA: 1 day, 13:17:52.382215
[Epoch 14/100] [Batch 14/238] [ loss: 0.637265 ] ETA: 1 day, 8:44:29.765163
[Epoch 14/100] [Batch 15/238] [ loss: 0.786054 ] ETA: 1 day, 10:24:04.618220
[Epoch 14/100] [Batch 16/238] [ loss: 0.672522 ] ETA: 1 day, 15:39:41.862037
[Epoch 14/100] [Batch 17/238] [ loss: 0.573100 ] ETA: 1 day, 13:51:04.439828
[Epoch 14/100] [Batch 18/238] [ loss: 0.624220 ] ETA: 1 day, 8:13:23.978288
[Epoch 14/100] [Batch 19/238] [ loss: 0.559965 ] ETA: 1 day, 12:15:57.352858
[Epoch 14/100] [Batch 20/238] [ loss: 0.629573 ] ETA: 1 day, 13:52:09.898247
[Epoch 14/100] [Batch 21/238] [ loss: 0.702620 ] ETA: 1 day, 16:03:29.711863
[Epoch 14/100] [Batch 22/238] [ loss: 0.611170 ] ETA: 1 day, 15:25:32.035453
[Epoch 14/100] [Batch 23/238] [ loss: 0.696771 ] ETA: 1 day, 15:05:18.667735
[Epoch 14/100] [Batch 24/238] [ loss: 0.569384 ] ETA: 1 day, 16:52:12.436775
[Epoch 14/100] [Batch 25/238] [ loss: 0.665893 ] ETA: 1 day, 12:40:45.540642
[Epoch 14/100] [Batch 26/238] [ loss: 0.734341 ] ETA: 1 day, 15:26:17.935025
[Epoch 14/100] [Batch 27/238] [ loss: 0.779963 ] ETA: 1 day, 12:51:33.699808
[Epoch 14/100] [Batch 28/238] [ loss: 0.667439 ] ETA: 1 day, 13:46:34.091358
[Epoch 14/100] [Batch 29/238] [ loss: 0.628292 ] ETA: 1 day, 11:59:37.230299
[Epoch 14/100] [Batch 30/238] [ loss: 0.676490 ] ETA: 1 day, 7:26:48.251097
[Epoch 14/100] [Batch 31/238] [ loss: 0.646226 ] ETA: 1 day, 10:20:59.387621
[Epoch 14/100] [Batch 32/238] [ loss: 0.777944 ] ETA: 1 day, 15:26:02.938568
[Epoch 14/100] [Batch 33/238] [ loss: 0.685146 ] ETA: 1 day, 12:31:22.634386
[Epoch 14/100] [Batch 34/238] [ loss: 0.719160 ] ETA: 1 day, 8:17:43.907266
[Epoch 14/100] [Batch 35/238] [ loss: 0.717131 ] ETA: 1 day, 10:19:44.344491
[Epoch 14/100] [Batch 36/238] [ loss: 0.583059 ] ETA: 1 day, 13:13:06.189163
[Epoch 14/100] [Batch 37/238] [ loss: 0.732817 ] ETA: 1 day, 18:21:04.249734
[Epoch 14/100] [Batch 38/238] [ loss: 0.674712 ] ETA: 1 day, 8:12:47.321441
[Epoch 14/100] [Batch 39/238] [ loss: 0.627638 ] ETA: 1 day, 12:23:37.569479
[Epoch 14/100] [Batch 40/238] [ loss: 0.694237 ] ETA: 1 day, 13:03:13.003269
[Epoch 14/100] [Batch 41/238] [ loss: 0.599266 ] ETA: 1 day, 9:14:31.228925
[Epoch 14/100] [Batch 42/238] [ loss: 0.638363 ] ETA: 1 day, 12:19:42.586421
[Epoch 14/100] [Batch 43/238] [ loss: 0.738120 ] ETA: 1 day, 14:27:08.935879
[Epoch 14/100] [Batch 44/238] [ loss: 0.692321 ] ETA: 1 day, 14:27:11.834072
[Epoch 14/100] [Batch 45/238] [ loss: 0.648503 ] ETA: 1 day, 8:37:46.879911
[Epoch 14/100] [Batch 46/238] [ loss: 0.624452 ] ETA: 1 day, 11:19:17.627522
[Epoch 14/100] [Batch 47/238] [ loss: 0.641268 ] ETA: 1 day, 9:18:28.216575
[Epoch 14/100] [Batch 48/238] [ loss: 0.702268 ] ETA: 1 day, 13:07:55.449529
[Epoch 14/100] [Batch 49/238] [ loss: 0.677911 ] ETA: 1 day, 9:33:29.687191
[Epoch 14/100] [Batch 50/238] [ loss: 0.533860 ] ETA: 1 day, 12:05:17.916511
[Epoch 14/100] [Batch 51/238] [ loss: 0.827305 ] ETA: 1 day, 11:09:55.117087
[Epoch 14/100] [Batch 52/238] [ loss: 0.591303 ] ETA: 1 day, 8:58:32.294739
[Epoch 14/100] [Batch 53/238] [ loss: 0.613033 ] ETA: 1 day, 11:08:24.459440
[Epoch 14/100] [Batch 54/238] [ loss: 0.633736 ] ETA: 1 day, 14:32:34.642856
[Epoch 14/100] [Batch 55/238] [ loss: 0.692073 ] ETA: 1 day, 9:53:50.864084
[Epoch 14/100] [Batch 56/238] [ loss: 0.640991 ] ETA: 1 day, 14:57:17.387169
[Epoch 14/100] [Batch 57/238] [ loss: 0.665298 ] ETA: 1 day, 15:20:50.384891
[Epoch 14/100] [Batch 58/238] [ loss: 0.948608 ] ETA: 1 day, 12:47:07.873816
[Epoch 14/100] [Batch 59/238] [ loss: 0.714761 ] ETA: 1 day, 14:16:35.156671
[Epoch 14/100] [Batch 60/238] [ loss: 0.646825 ] ETA: 1 day, 13:41:50.204708
[Epoch 14/100] [Batch 61/238] [ loss: 0.716051 ] ETA: 1 day, 11:30:03.090840
[Epoch 14/100] [Batch 62/238] [ loss: 0.682258 ] ETA: 1 day, 13:22:25.737780
[Epoch 14/100] [Batch 63/238] [ loss: 0.801809 ] ETA: 1 day, 15:07:56.665767
[Epoch 14/100] [Batch 64/238] [ loss: 0.566667 ] ETA: 1 day, 12:43:16.233589
[Epoch 14/100] [Batch 65/238] [ loss: 0.705524 ] ETA: 1 day, 16:19:37.463259
[Epoch 14/100] [Batch 66/238] [ loss: 0.678705 ] ETA: 1 day, 11:22:29.719017
[Epoch 14/100] [Batch 67/238] [ loss: 0.584842 ] ETA: 1 day, 11:04:21.368480
[Epoch 14/100] [Batch 68/238] [ loss: 0.662217 ] ETA: 1 day, 13:28:01.229782
[Epoch 14/100] [Batch 69/238] [ loss: 0.831980 ] ETA: 1 day, 10:45:44.124774
[Epoch 14/100] [Batch 70/238] [ loss: 0.672135 ] ETA: 1 day, 11:57:38.740648
[Epoch 14/100] [Batch 71/238] [ loss: 0.624318 ] ETA: 1 day, 11:43:12.553052
[Epoch 14/100] [Batch 72/238] [ loss: 0.669614 ] ETA: 1 day, 8:22:35.717639
[Epoch 14/100] [Batch 73/238] [ loss: 0.680163 ] ETA: 1 day, 9:01:02.275352
[Epoch 14/100] [Batch 74/238] [ loss: 0.655001 ] ETA: 1 day, 13:54:12.412465
[Epoch 14/100] [Batch 75/238] [ loss: 0.701028 ] ETA: 1 day, 13:13:53.745926
[Epoch 14/100] [Batch 76/238] [ loss: 0.716811 ] ETA: 1 day, 11:52:23.507238
[Epoch 14/100] [Batch 77/238] [ loss: 0.585691 ] ETA: 1 day, 10:59:38.232439
[Epoch 14/100] [Batch 78/238] [ loss: 0.715109 ] ETA: 1 day, 9:24:12.772443
[Epoch 14/100] [Batch 79/238] [ loss: 0.648086 ] ETA: 1 day, 12:13:32.825472
[Epoch 14/100] [Batch 80/238] [ loss: 0.683970 ] ETA: 1 day, 11:05:20.734903
[Epoch 14/100] [Batch 81/238] [ loss: 0.690299 ] ETA: 1 day, 9:44:16.417305
[Epoch 14/100] [Batch 82/238] [ loss: 0.641257 ] ETA: 1 day, 10:21:53.861093
[Epoch 14/100] [Batch 83/238] [ loss: 0.709677 ] ETA: 1 day, 10:28:56.351953
[Epoch 14/100] [Batch 84/238] [ loss: 0.772860 ] ETA: 1 day, 8:19:07.127586
[Epoch 14/100] [Batch 85/238] [ loss: 0.705098 ] ETA: 1 day, 7:11:06.067786
[Epoch 14/100] [Batch 86/238] [ loss: 0.744808 ] ETA: 1 day, 14:21:43.543862
[Epoch 14/100] [Batch 87/238] [ loss: 0.703444 ] ETA: 1 day, 16:13:33.822859
[Epoch 14/100] [Batch 88/238] [ loss: 0.588369 ] ETA: 1 day, 10:24:28.130260
[Epoch 14/100] [Batch 89/238] [ loss: 0.603140 ] ETA: 1 day, 12:15:41.662480
[Epoch 14/100] [Batch 90/238] [ loss: 0.627055 ] ETA: 1 day, 15:13:27.861541
